profile_id,condition,gender,age_band,race,education,income,party,trust_multidimensional,trust_competence_1,trust_competence_2,trust_competence_3,trust_integrity_1,trust_integrity_2,trust_integrity_3,trust_benevolence_1,trust_benevolence_2,trust_benevolence_3,trust_openness_1,trust_openness_2,trust_openness_3,trust_post,distrust_post,funding_perceptions,policy_role_mean,inst_trust_mean,belief_post,concern_mean,policy_general,policy_specific_mean,behavior_mean,donation_ams,newsletter_signup
c16p1596,Oil industry misinformation,Male,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,66.91666666666667,55,68,75,65,75,65,75,75,65,65,75,45,75,25,65,67.5,44.2,78,72.66666666666667,75,67.71428571428571,38.333333333333336,7,0
c16p1600,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,79.24999999999999,78,78,88,78,78,78,78,85,78,75,82,75,82,15,65,81.0,66.4,92,82.66666666666667,85,76.0,48.833333333333336,7,0
c16p1603,Oil industry misinformation,Female,30-44,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,74.0,68,75,78,75,75,75,78,78,78,65,75,68,75,25,65,75.0,61.6,85,72.66666666666667,78,72.71428571428571,40.5,6,0
c16p1604,Oil industry misinformation,Female,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,75.41666666666667,75,78,78,75,78,75,78,78,75,75,75,65,75,15,65,69.5,62.2,85,69.33333333333333,75,70.14285714285714,40.0,7,0
c16p1610,Oil industry misinformation,Female,45-59,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,72.66666666666667,68,75,78,65,78,68,75,75,75,75,75,65,75,15,65,68.25,59.6,78,61.666666666666664,75,68.28571428571429,38.333333333333336,7,0
c16p1618,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,71.16666666666666,65,75,75,65,75,65,92,92,75,75,75,25,75,15,75,75.0,44.0,92,77.33333333333333,92,67.71428571428571,36.666666666666664,7,0
c16p1619,Oil industry misinformation,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,85.75,78,88,88,88,88,78,92,92,85,92,85,75,85,15,65,86.0,68.4,95,86.33333333333333,92,77.0,46.666666666666664,7,0
c16p1622,Oil industry misinformation,Male,60+,Other,Master's degree / Professional degree,"$100,000 to $167,999",Republican,79.33333333333333,75,78,85,78,78,78,92,85,78,75,75,75,75,15,65,75.5,65.0,92,75.0,78,73.71428571428571,40.0,7,0
c16p1623,Oil industry misinformation,Male,45-59,Other,Bachelor's degree,"$56,000 to $99,999",Republican,56.666666666666664,35,65,65,55,65,35,65,65,65,65,65,35,75,20,75,65.0,46.0,75,58.333333333333336,75,52.857142857142854,25.0,10,0
c16p1630,Oil industry misinformation,Male,18-29,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,66.66666666666666,65,65,75,65,75,65,75,75,65,65,75,35,65,15,75,71.75,40.0,75,78.33333333333333,75,71.0,33.333333333333336,10,0
c16p1641,Oil industry misinformation,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,69.16666666666667,65,75,75,65,75,65,75,75,75,75,75,35,75,15,65,75.75,50.0,85,75.0,92,71.85714285714286,35.0,7,0
c16p1649,Oil industry misinformation,Male,60+,Other,Some college or Associate's degree,"$30,000 to $55,999",Independent,63.333333333333336,65,65,65,55,65,65,75,65,65,65,65,45,72,25,75,67.5,48.0,75,68.33333333333333,75,65.71428571428571,33.333333333333336,6,0
c16p1652,Oil industry misinformation,Male,45-59,Other,Bachelor's degree,"$56,000 to $99,999",Independent,70.0,65,75,75,65,75,65,75,75,75,75,75,45,75,15,65,68.25,51.4,78,69.33333333333333,78,69.71428571428571,38.333333333333336,7,0
c16p1665,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,72.41666666666667,62,72,78,68,78,68,78,78,75,75,75,62,75,25,65,71.5,53.6,78,72.66666666666667,78,70.14285714285714,40.0,6,0
c16p1669,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,64.75,45,68,75,62,75,62,75,75,65,65,75,35,75,15,75,66.75,48.0,85,71.66666666666667,75,63.714285714285715,33.333333333333336,10,0
c16p1685,Oil industry misinformation,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,72.0,65,75,75,65,75,65,92,92,75,75,75,35,85,15,75,75.0,46.0,92,78.33333333333333,92,70.57142857142857,36.666666666666664,7,0
c16p1693,Oil industry misinformation,Female,30-44,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,74.08333333333334,72,72,78,75,78,68,78,78,75,75,75,65,75,25,65,70.75,61.6,85,72.66666666666667,75,67.71428571428571,40.0,6,0
c16p1698,Oil industry misinformation,Male,45-59,Black / African American,Master's degree / Professional degree,"$100,000 to $167,999",Independent,74.66666666666667,75,75,78,75,78,75,75,75,75,75,75,65,75,15,65,75.0,52.6,88,75.0,78,74.85714285714286,40.0,7,0
c16p1704,Oil industry misinformation,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,73.58333333333334,72,75,78,75,78,68,75,75,75,75,75,62,75,25,65,71.5,53.0,85,72.66666666666667,75,71.57142857142857,41.666666666666664,6,0
c16p1711,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,79.83333333333333,78,78,88,78,78,78,85,85,78,75,82,75,82,15,65,74.25,66.4,92,82.66666666666667,85,75.42857142857143,46.666666666666664,6,0
c16p1718,Oil industry misinformation,Male,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,64.75,62,65,68,62,65,62,75,75,68,65,75,35,65,15,65,67.5,48.6,75,58.333333333333336,75,65.0,33.333333333333336,7,0
c16p1732,Oil industry misinformation,Male,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,67.75,62,68,75,65,75,68,75,75,65,75,75,35,75,25,65,68.75,44.2,78,72.66666666666667,75,66.28571428571429,36.666666666666664,6,0
c16p1739,Oil industry misinformation,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,75.5,75,75,78,75,78,75,75,85,75,75,75,65,75,15,65,76.75,63.6,88,75.0,75,73.71428571428571,40.0,7,0
c16p1741,Oil industry misinformation,Male,60+,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,78.08333333333334,75,75,92,75,82,75,88,85,75,75,75,65,82,15,65,81.75,69.0,92,78.33333333333333,85,76.71428571428571,43.333333333333336,7,0
c16p1746,Oil industry misinformation,Male,45-59,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,63.91666666666667,65,65,65,62,65,62,75,75,68,65,65,35,75,25,65,67.5,48.2,75,61.666666666666664,65,64.0,33.333333333333336,4,0
c16p1751,Oil industry misinformation,Male,30-44,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,63.333333333333336,45,65,65,65,65,65,75,75,65,65,75,35,75,15,25,63.75,42.0,85,58.333333333333336,75,62.42857142857143,23.333333333333332,10,0
c16p1754,Oil industry misinformation,Female,60+,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,70.83333333333334,65,75,75,75,75,65,75,75,75,75,75,45,85,15,75,76.75,61.0,92,75.0,75,67.42857142857143,35.0,10,0
c16p1769,Oil industry misinformation,Female,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,69.41666666666667,68,75,75,65,75,65,75,75,75,65,75,45,75,15,75,69.25,60.4,92,65.0,75,64.57142857142857,28.333333333333332,10,0
c16p1771,Oil industry misinformation,Female,45-59,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,76.0,75,78,78,75,78,75,75,85,78,75,75,65,75,15,65,73.0,62.2,88,69.33333333333333,75,71.28571428571429,40.0,7,0
c16p1776,Oil industry misinformation,Male,60+,Black / African American,Less than high school,"$30,000 to $55,999",Democrat,73.25,65,75,78,68,78,75,75,75,75,65,75,75,75,15,65,71.75,59.0,75,75.0,75,73.14285714285714,36.666666666666664,10,0
c16p1780,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,75.41666666666667,75,78,78,75,78,75,75,75,78,75,75,68,75,15,65,73.5,53.0,92,82.66666666666667,85,74.57142857142857,45.0,7,0
c16p1785,Oil industry misinformation,Female,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,66.41666666666666,62,65,65,65,75,65,75,75,75,65,65,45,65,15,65,68.75,48.6,75,61.666666666666664,75,65.42857142857143,31.666666666666668,10,0
c16p1791,Oil industry misinformation,Male,30-44,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Independent,79.83333333333333,75,78,85,78,78,78,85,85,78,75,85,78,82,25,75,84.25,69.6,88,82.66666666666667,78,78.0,43.333333333333336,10,0
c16p1793,Oil industry misinformation,Male,60+,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Republican,75.25000000000001,68,75,75,75,78,75,75,92,75,75,75,65,75,15,65,75.5,50.0,92,78.33333333333333,85,71.0,38.333333333333336,7,0
c16p1796,Oil industry misinformation,Male,60+,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,70.25,65,68,75,65,75,65,75,75,75,65,75,65,75,15,65,67.5,50.4,75,71.66666666666667,75,69.57142857142857,38.333333333333336,6,0
c16p1805,Oil industry misinformation,Male,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,71.08333333333333,68,75,75,65,75,65,78,75,72,65,75,65,75,25,65,70.0,53.0,78,72.66666666666667,78,68.28571428571429,40.0,6,0
c16p1812,Oil industry misinformation,Male,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,80.75,78,78,88,78,82,78,85,85,82,75,85,75,82,15,65,82.5,75.0,88,82.66666666666667,92,77.85714285714286,46.666666666666664,7,0
c16p1816,Oil industry misinformation,Female,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,67.75,68,72,75,65,75,65,75,75,68,65,65,45,75,25,75,68.25,57.6,75,65.0,75,65.71428571428571,38.333333333333336,6,0
c16p1819,Oil industry misinformation,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,75.16666666666667,75,78,78,75,78,75,75,75,78,75,75,65,75,15,65,71.0,51.0,92,81.66666666666667,78,74.57142857142857,45.0,6,0
c16p1825,Oil industry misinformation,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,82.25,75,85,88,75,88,82,92,92,75,75,85,75,85,15,65,85.5,68.4,95,87.33333333333333,85,79.0,51.666666666666664,10,1
c16p1836,Oil industry misinformation,Male,30-44,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,82.75,78,85,88,78,82,78,92,92,78,92,75,75,85,15,65,83.5,67.6,92,75.0,85,76.28571428571429,45.0,7,0
c16p1839,Oil industry misinformation,Female,60+,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,77.25,75,75,78,75,75,75,92,92,75,75,75,65,85,15,75,76.75,61.0,92,75.0,92,70.85714285714286,36.666666666666664,7,0
c16p1861,Oil industry misinformation,Male,60+,Other,Bachelor's degree,"$56,000 to $99,999",Independent,75.58333333333334,68,75,75,75,75,65,92,92,75,75,75,65,75,15,75,76.75,46.0,92,81.66666666666667,85,74.85714285714286,38.333333333333336,7,0
c16p1863,Oil industry misinformation,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,77.91666666666666,75,78,85,78,78,78,75,75,78,75,85,75,78,15,65,74.25,63.0,92,81.66666666666667,85,75.0,43.333333333333336,7,0
c16p1873,Oil industry misinformation,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,75.16666666666667,72,78,78,75,78,78,78,78,75,75,75,62,75,25,65,70.75,61.6,85,66.0,75,68.14285714285714,38.333333333333336,7,0
c16p1875,Oil industry misinformation,Male,60+,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,71.83333333333333,65,68,78,68,78,68,75,75,75,75,75,62,75,25,65,70.75,61.6,78,61.666666666666664,75,67.71428571428571,33.333333333333336,6,0
c16p1876,Oil industry misinformation,Female,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,80.5,78,78,88,78,82,75,85,85,82,75,85,75,85,15,65,82.5,74.6,88,80.33333333333333,85,77.42857142857143,46.666666666666664,7,0
c16p1877,Oil industry misinformation,Female,30-44,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,78.66666666666667,75,78,85,75,82,75,92,92,75,75,75,65,85,15,75,78.5,64.2,92,80.66666666666667,92,75.28571428571429,40.0,7,0
c16p1880,Oil industry misinformation,Female,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,69.66666666666666,62,68,75,68,75,68,75,75,75,75,75,45,75,25,65,70.75,52.4,78,72.66666666666667,75,67.71428571428571,38.333333333333336,6,0
c16p1883,Oil industry misinformation,Male,45-59,Other,High school diploma / GED,"$56,000 to $99,999",Republican,71.0,65,68,78,68,75,65,75,75,75,68,75,65,75,25,65,68.75,47.6,75,65.0,75,65.42857142857143,38.333333333333336,1,0
c16p1889,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,64.16666666666666,35,65,75,65,75,65,75,75,65,65,75,35,75,20,75,66.25,42.0,75,75.0,75,57.142857142857146,30.0,10,0
c16p1893,Oil industry misinformation,Male,30-44,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,79.66666666666667,75,85,85,75,85,75,88,85,78,75,75,75,82,15,65,81.75,65.0,92,84.0,85,78.42857142857143,48.333333333333336,6,1
c16p1896,Oil industry misinformation,Male,30-44,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,77.16666666666666,75,75,88,75,78,75,75,75,75,75,85,75,75,15,65,76.0,62.4,92,84.0,85,74.14285714285714,43.333333333333336,10,0
c16p1913,Oil industry misinformation,Male,45-59,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,73.83333333333334,75,75,78,75,78,65,75,75,75,75,75,65,75,15,65,79.25,50.6,85,81.66666666666667,75,76.42857142857143,43.333333333333336,7,0
c16p1922,Oil industry misinformation,Male,60+,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,81.16666666666666,75,85,92,75,85,75,85,85,85,75,92,65,92,10,75,78.5,63.6,95,85.0,92,68.42857142857143,35.833333333333336,10,0
c16p1930,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,79.91666666666667,75,82,88,78,82,78,85,85,78,75,78,75,82,25,65,76.75,67.0,92,76.0,78,76.71428571428571,46.666666666666664,6,0
c16p1935,Oil industry misinformation,Male,60+,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,74.08333333333333,75,75,78,75,78,75,75,75,75,65,75,68,75,15,65,76.75,62.4,85,75.0,75,71.85714285714286,36.666666666666664,7,0
c16p1940,Oil industry misinformation,Male,45-59,Other,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,83.66666666666667,75,85,92,78,88,82,92,92,85,75,85,75,88,15,65,86.0,66.4,92,86.33333333333333,90,79.0,50.0,10,0
c16p1948,Oil industry misinformation,Female,30-44,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,65.5,65,65,68,62,68,65,75,75,68,65,75,35,75,15,65,66.75,46.0,85,68.33333333333333,75,65.57142857142857,30.0,10,0
c16p1950,Oil industry misinformation,Female,60+,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,71.91666666666667,65,75,75,68,75,68,75,75,75,75,75,62,75,25,65,71.25,52.0,75,71.66666666666667,75,69.71428571428571,38.333333333333336,6,0
c16p1954,Oil industry misinformation,Male,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,69.66666666666667,68,75,75,65,65,65,75,75,68,65,75,65,75,25,65,69.25,49.0,75,72.66666666666667,75,66.85714285714286,40.0,6,0
c16p1956,Oil industry misinformation,Female,60+,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,57.583333333333336,45,62,65,62,65,55,65,65,62,45,65,35,65,25,65,60.0,44.6,65,58.333333333333336,62,60.714285714285715,31.666666666666668,4,0
c16p1958,Oil industry misinformation,Male,45-59,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,73.83333333333334,68,75,75,75,75,75,78,75,75,75,75,65,75,25,75,75.5,52.0,85,75.0,75,72.42857142857143,40.0,6,0
c16p1967,Oil industry misinformation,Female,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,79.58333333333333,75,78,88,78,82,78,85,85,78,75,78,75,78,25,65,81.0,66.4,88,75.0,78,74.0,46.666666666666664,6,0
c16p1973,Oil industry misinformation,Male,30-44,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,89.58333333333333,88,92,92,88,88,92,92,92,92,92,92,75,92,15,65,88.5,76.0,98,94.0,95,81.28571428571429,53.333333333333336,7,1
c16p1978,Oil industry misinformation,Male,60+,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,73.33333333333333,72,75,78,75,75,75,78,75,72,65,75,65,75,15,65,75.0,64.2,85,72.66666666666667,78,71.71428571428571,42.166666666666664,6,0
c16p1983,Oil industry misinformation,Male,45-59,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Independent,67.5,62,75,68,62,68,65,75,75,75,65,75,45,75,15,75,67.5,48.6,75,65.0,75,67.28571428571429,33.333333333333336,7,0
c16p1984,Oil industry misinformation,Female,60+,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,65.5,68,65,68,65,65,62,75,75,68,65,65,45,75,25,65,68.25,48.6,75,71.66666666666667,75,68.14285714285714,36.666666666666664,6,0
c16p1995,Oil industry misinformation,Male,60+,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,71.08333333333333,68,75,75,65,75,65,75,75,75,75,65,65,75,20,75,69.5,50.0,75,75.0,75,72.71428571428571,38.333333333333336,6,0
c16p1996,Oil industry misinformation,Female,45-59,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,70.83333333333333,68,75,75,65,75,65,75,75,72,65,75,65,75,15,65,70.0,50.0,78,75.0,75,66.85714285714286,40.5,6,0
c16p1997,Oil industry misinformation,Male,45-59,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,74.5,68,78,78,72,78,78,78,78,78,65,78,65,75,15,65,70.75,51.6,85,79.33333333333333,85,74.57142857142857,38.333333333333336,7,0
c16p2001,Oil industry misinformation,Female,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,80.75,78,78,85,78,82,78,92,92,78,75,78,75,85,15,65,83.0,65.6,92,78.33333333333333,78,74.57142857142857,45.0,7,0
c16p2002,Oil industry misinformation,Female,45-59,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,71.66666666666667,65,75,75,75,75,65,75,75,75,65,75,65,75,15,65,67.5,47.4,75,75.0,75,70.0,36.666666666666664,10,0
c16p2013,Oil industry misinformation,Female,45-59,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,84.91666666666667,75,88,88,88,88,88,92,92,85,75,85,75,88,15,65,86.0,69.2,95,86.33333333333333,92,79.42857142857143,51.666666666666664,7,1
c16p2014,Oil industry misinformation,Female,45-59,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,65.83333333333334,62,68,68,62,68,62,75,75,65,65,75,45,68,25,65,68.25,49.0,75,61.666666666666664,75,65.85714285714286,33.333333333333336,6,0
